candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality,acquisition_method
sluice_2621,3,Genitive Drop,Müze personelinin hiçbiri tam olarak nedenini söyleyemedi.,[],True,gold
sim_v0_17071,5,Subject Drop,Hartvigsen eve gelinceye kadar bekledim.,[],True,raw
zot_0_1825,1,Genitive Drop,"Neye, nelere onca güldüğünü anımsamıyordu, ne şimdilerde ne o günün ertesinde.",[],True,raw
aug_prop_13794,1,Genitive Drop,Hilal Sokakta kaç kere yanına yanaşmak istedim ; ama her defasında dizlerimin bağı çözüldü .,,,augmentation
aug_prop_12256,5,Object Drop,Sonra Yusuf ziya gördü ve gülümsemesi kayboldu .,[],True,augmentation
sim_v0_22854,5,Argument Drop,"Rowena Magruder Rawlings elini uzatmıyor, kaldırıyordu ve Callahan bunu anlayamamıştı.",['Callahan'],True,raw
m2jh_0_520,5,Genitive Drop,Çadırını deli biriyle paylaşmak kolay değildi ama Nately aldırmıyordu.,[],True,raw
aug_prop_4849,5,Genitive Drop,Yoldaşlar sessizce izlediler  sonra arkalarını döndüler.,['Yoldaşlar'],True,augmentation
aug_prop_23907,1,Object Drop,"Zavallı Nilüfer bir şeyler mırıldandı , ama kimse anlamadı , hatta kendisi bile .",,,augmentation
aug_prop_24422,6,Subject Drop,"Muhammed , peykeden atladı , gözlerini kırpıştırarak yürüdü .",['Muhammed'],True,augmentation
seed_871,1,Stripping,"Kızım bir Golden istiyor, Labrador değil.",,,gold
aug_prop_16611,3,Subject Drop,Latife cismi inceledi ve başını salladı .,['Latife'],True,augmentation
aug_prop_265,5,Subject Drop,Eugena güçlükle yutkundu ve derin bir nefes aldı.,['Eugena'],True,augmentation
aug_prop_873,3,Genitive Drop,Zihnimde sesi duyabiliyordum ama kelimeleri duyamıyordum.,[],True,augmentation
sluice_1094,3,Genitive Drop,Bunun nedenini ancak karısı Bernadette'in yardımıyla ve geçtiğimiz yıl içinde aldığı bazı danışmanlıklarla anlayabildi.,[],True,gold
aug_prop_11816,1,Gapping,"Müşerref senin karın da değildi , nişanlın da .",,,augmentation
sim_v0_3810,5,Argument Drop,Sert bir karşılık vermiştim ama sesim yumuşaktı.,[],True,raw
seed_1289,1,Subject Drop,Valizimi bıraktım ve uçağa bindim.,,,gold
aug_prop_19861,1,Object Drop,"Şafağın sökmesi dünyayı şenlendirdi , ama Ayşe ceren Yeliz üzdü ; çünkü eşeği yok tu .",,,augmentation
aug_prop_22490,3,Object Drop,Sare başıyla onayladı .,[],True,augmentation
aug_prop_10678,3,NP Drop,Mike yedi santim demişti ama altı vardı rahat .,['santim'],True,augmentation
aug_prop_19468,6,Genitive Drop,Bu birçok şeyi açıklıyordu ; Konuralp azmi de geriye kalan kısmını .,[],True,augmentation
aug_prop_5682,5,Subject Drop,Velat uçak değiştirdiği andan beri sinsi bir baş ağrısı çekmekte ydi .,['Velat'],True,augmentation
sim_v0_3041,1,Genitive Drop,Elyas kuru kuru sırıttı ve başını salladı.,,,raw
sim_v0_6981,3,Subject Drop,Bunun ne olduğunu bilmiyorum ama öğrenmem gerekiyor.,[],True,raw
sim_v0_1924,1,Genitive Drop,Sapsarı saçları kan içinde.,,,raw
sim_v0_4388,3,Subject Drop,Drake başını salladı ve yenilgiyi kabullendi.,['Drake'],True,raw
aug_prop_1952,6,No Ellipsis,Çavuşun kulaklarının altından iki kurşun geçmiş  Çavuş kayıtsızca yürüyordu.,[],True,augmentation
aug_prop_19831,5,Genitive Drop,"Babası ölmüştü , Ferhat de .",[],True,augmentation
aug_prop_8794,1,Gapping,"Siz hür Alişan fikriyle dolusunuz , ben de .",,,augmentation
aug_prop_18028,1,Object Drop,"Elif , bu malikâneyi annesinden almıştı , ama annesi de Ayşe almıştı .",,,augmentation
aug_prop_10059,3,Genitive Drop,Mustafa birden durgunlaştı ve gözleri buğulandı .,['Mustafa'],True,augmentation
sim_v0_15936,5,Argument Drop,"Herkes merakla çevresini almış, annem kulak kabartmış.",[],True,raw
aug_prop_21098,1,Genitive Drop,Adı Mehmet hazbin Sibel Ryan'dı ama arkadaşları tarafından Özgür diye çağırılırdı .,,,augmentation
sluice_2465,3,Genitive Drop,"Ama nasıl olduğunu söylemedi ve eğer kurallar çok katı olursa, borç verenlerin gelişmekte olan ülkelerden uzak duracağını kabul etti.",[],True,gold
sim_v0_25186,5,Subject Drop,Yayınevinin en iyi satan yazarıyım.,[],True,raw
aug_prop_7505,3,Stripping,"Aile roketleri Ay seyahatleri için tasarlanmıştır , Şebnem için değil .",['tasarlanmıştır'],True,augmentation
sim_v0_23055,4,Genitive Drop,Kız kardeşleri koşarak onu kucakladılar.,['onu'],True,raw
aug_prop_25615,5,Object Drop,Sonra Mazlum elini buldu ve hafifçe sıktı .,['elini'],True,augmentation
sim_v0_24872,5,Genitive Drop,En çok üzül­dükleri olay buydu.,[],True,raw
aug_prop_24935,1,Genitive Drop,"Harun de aynı şeyi yaptı , ancak aklı hâlâ konuşmada ydı .",,,augmentation
aug_prop_21945,3,Argument Drop,"İsmail saatlerce oturuyor , Fatma konuşuyordu .",['saatlerce'],True,augmentation
aug_prop_8508,3,Genitive Drop,Tayfur elini kayanın düzgün yüzeyinde gezdirdi ve gözlerini açmaksızın konuştu .,['Tayfur'],True,augmentation
sim_v0_15790,5,Genitive Drop,"Kimi yarısı dolu diyordu, kimi yarısı boş.",[],True,raw
ngmc_0_9754,1,Genitive Drop,Usta bir at binicisi değildi ama bu uzak yere gelmesi için at işine yaramıştı.,,,raw
aug_prop_22866,3,Genitive Drop,Emel medeni durumunun sırrını biliyordu .,[],True,augmentation
togrrm_0_11747,1,Genitive Drop,"Ben de, Illyrio da defalarca anlattık ama ağabeyiniz anlamıyor.",[],True,raw
tmjd_0_4035,1,Genitive Drop,"Sam Chang reddetti, ama babası aldı ve ikisi de sigaralarını yaktılar.",['Sam Chang'],True,raw
aug_prop_6903,1,Gapping,"Ki bu , açıkçası Nurmuhammet diyalogları için de geçerli dir ; keza Aristoteles dersleri için de .",,,augmentation
seed_1904,1,NP Drop,Vegan menüdekiler daha güzel ve sağlıklı duruyor.,[],True,gold
aug_prop_16620,3,Subject Drop,Mahmut Tarkan döndüğünden beri görmemişti .,[],True,augmentation
seed_463,3,Genitive Drop,Sorunlarını her zaman paylaşırdı.,[],True,gold
aug_prop_18629,3,Genitive Drop,"Hidayet sağ elini kaldırdı , annesinin omzuna dokundu .",['Hidayet'],True,augmentation
sim_v0_3901,1,Object Drop,Yıldırım bir lokanta işletiyormuş; Erol gitmiş.,,,raw
aug_prop_7323,5,Subject Drop,Hatike al’Thor’u izleyemeyecek kadar meşguldüm .,[],True,augmentation
uimmb_0_1566,5,VP Ellipsis,"Bahçe muhafızlarla korunuyor, saray da.","['muhafızlarla korunuyor,']",True,raw
sim_v0_16946,5,Subject Drop,"Bir zaman oturduğu yerde kalakaldı, her ne hal ise…",[],True,raw
sluice_1143,5,Subject Drop,"Ekim sonu itibariyle, NASD, politika hakkında iki resmi başvuru ve birkaç gayri resmi soruşturma aldı, ancak kimden geldiğini belirlemedi.","['NASD,']",True,gold
sim_v0_17859,3,Subject Drop,Köle kadının peşinden odadan dışarı çıktı.,[],True,raw
sluice_3156,3,Subject Drop,'Neden olmasın? '',[],True,gold
sim_v0_20488,3,Genitive Drop,Ses tonum irkilmesine sebep oldu.,[],True,raw
aug_prop_15188,5,Genitive Drop,Asuman Erdal çamurlanan elbisesiyle atına bindi ve dörtnala oradan uzaklaştı .,['Asuman Erdal'],True,augmentation
seed_2140,1,Ki Expression,Kamil çantasındakileri kimseye göstermeden odasına götürdü.,[],True,gold
sim_v0_3458,1,Subject Drop,"Gelirler, istediklerini fetheder ve sonra giderler.",,,raw
sim_v0_17464,5,Genitive Drop,“Tıpkı söylediğiniz gibi lordum.”,[],True,raw
aug_prop_944,5,Genitive Drop,Hayatınızı yaşarlar ve düşüncelerinizi düşünürler.,[],True,augmentation
sim_v0_7610,3,No Ellipsis,Atreju onun sırtına atladı ve Fuchur havalandı.,[],True,raw
aug_prop_10361,1,Gapping,"Üstelik Resul yeşil sahada yeniliyor , bizler toprak sahada !",,,augmentation
aug_prop_24424,3,Subject Drop,Asuman ona baktı ve başını salladı .,['Asuman'],True,augmentation
sim_v0_14522,5,Subject Drop,Arada bir iyilik olsun diye altıncı sınıfların klasikler dersine girmemi söylüyordu.,[],True,raw
sim_v0_3135,1,Subject Drop,En yakın pencereye gitti ve dışan baktı.,,,raw
aug_prop_16725,3,Subject Drop,Turan ona güldü ve parmağını döndürdü .,['Turan'],True,augmentation
seed_958,1,Genitive Drop,Mert tişörtünü çıkardı ve denize girdi.,,,gold
khem_0_3668,1,Subject Drop,Genellikle bu beni rahatsız etmez ancak bu sabah içim titriyor sanki.,,,raw
sim_v0_25056,5,Genitive Drop,Omuzlarında fazladan takılan korumalar vardır.,[],True,raw
seed_1841,1,Ki Expression,Şehirdeki hayatı kırsaldakine tercih ederim.,[],True,gold
sim_v0_506,1,Genitive Drop,Kafası yavaş çalışıyor ama elleri hızlı.,,,raw
sim_v0_16006,3,Subject Drop,"Madem ki gemici değilsin, gemi kullanmaya kalkışma.",[],True,raw
seed_2327,1,Gapping,"Ferhat matematikten kaldı, Şeyda'ysa tarihten.",[],True,gold
aug_prop_7099,3,Object Drop,Nurdan başıyla onayladı .,[],True,augmentation
aug_prop_450,3,Subject Drop,Telefonu aldı ve numarayı çevirdi.,[],True,augmentation
sim_v0_704,3,Genitive Drop,Kızı yatağa oturttu ve önünde durdu.,['Kızı'],True,raw
aug_prop_18017,1,Subject Drop,Müjdat vasiyetnameyi yazmış ve ona bırakmış .,['Müjdat'],True,augmentation
aug_prop_17507,1,Genitive Drop,Şeyma bu kadar alaycı olmak istememişti ancak sözcükler ağzından öyle çıkıverdi .,,,augmentation
seed_2193,1,Gapping,Bizim oğlumuz her gün matematik de çözer fen de.,[],True,gold
aug_prop_9090,1,Genitive Drop,"Yasin eğilip tohumlara bakıyor ilkin , sonra da cırcır lı çantasına .",['Yasin'],True,augmentation
aug_prop_16263,6,Subject Drop,Bayan Aziz gelince ona anlatacağını söyledi .,[],True,augmentation
aug_prop_14487,5,Subject Drop,üç yıllık at binicisi gibi ydi .,[],True,augmentation
aug_prop_4217,5,Fragment,uzun bir boru sesi. Yönü olmayan yüksek sesli  uzun bir korna.,[],True,augmentation
aug_prop_8272,3,Genitive Drop,Cem atakan dudaklarını büzdü ve onlara baktı .,['Cem atakan'],True,augmentation
aug_prop_2567,3,Subject Drop,1548'deki ikinci İran seferinde Karaman valisi olarak görev yaptı.,[],True,augmentation
seed_1914,3,NP Drop,Koltuktakileri çıkardım ama henüz yıkamadım.,[],True,gold
aug_prop_11477,3,Subject Drop,Abdulaziz bunu hissetti ve kadına baktı .,['Abdulaziz'],True,augmentation
aug_prop_23828,3,Object Drop,Fatma selâm verdi ve merdivenlerden indik .,[],True,augmentation
aug_prop_1404,3,Genitive Drop,Gözleri büyüktü ama kulakları duymuyordu.,[],True,augmentation
ebs_0_8605,1,Genitive Drop,"“Her zaman Elantris’in şehirlerin en kutsanmışı olduğunu söylerlerdi, ama babam burada asla mutlu değildi.",[],True,raw
sim_v0_14363,3,Subject Drop,"Karanlıkta yaşamanın verdiği sıkıntıya rağmen, mahalleye döneceği anın kaygısını yaşıyordu.",[],True,raw
aug_prop_9895,3,Genitive Drop,Serkan gözlerinin sunak üzerine odaklandığını hissetti .,['Serkan'],True,augmentation
aug_prop_24016,5,Object Drop,"Orhan , dediğim gibi yaptı .",[],True,augmentation
sim_v0_15697,5,Gapping,Nemea hem spor karşılaşmalarıyla hem de odaklarıyla ünlüdür.,['ünlüdür.'],True,raw
dcviyns_0_1645,1,Object Drop,"Kanlı pantolonu kimi hatırlıyor kimi hatırlamıyordu ama ortak noktaları, bunun önemli bir delil olmadığı düşüncesini yaratmalarıydı.",['Kanlı pantolonu'],True,raw
sim_v0_2646,5,Genitive Drop,Konuyu kapatacağını sanmıştım ama umduğum olmadı.,[],True,raw
aug_prop_7078,1,Genitive Drop,"Buşra , katledilmiş deve ve de orka baktı ama ağzı hâlâ kapanmamıştı ; yaşlı adam hiç ıskalamamıştı .",,,augmentation
aug_prop_13781,5,Genitive Drop,"""Sen dört Numara'yı hallet , ben de helikopterde şansımı deneyeyim .",['ben'],True,augmentation
seed_800,1,Gapping,"Ona hediye kulaklık aldım, bir de elbise.",,,gold
ommb_0_2309,1,Genitive Drop,"İyileri de vardı, kötüleri de.",[],True,raw
btrps_0_3644,6,Stripping,"Öy­le de olur, böy­le de.","['olur,']",True,raw
aug_prop_2936,4,Genitive Drop,Yoldan sapanlarla savaşarak  Ehl-i sünnet itikadını kuvvetlendirip  her yere yaydı.,['Ehl-i sünnet'],True,augmentation
aug_prop_3827,1,NP Drop,Her birine yirmi elma düşüyordu ama bizde sadece on tane kaldı.,,,augmentation
aug_prop_19775,5,Argument Drop,İlker Güllü selcen gücenmişti ama fazla değil .,[],True,augmentation
aug_prop_13399,1,Genitive Drop,"Kimse sözünü anlamıyor , bir harfinin bile anlamını kavramıyor , sanki Mehmet bu .",,,augmentation
sim_v0_15918,5,Object Drop,"Adam tatmin olmuş görünüyordu, Anna da olmuştu.",['tatmin'],True,raw
aug_prop_25725,1,Genitive Drop,"Adem kese kaygısıyla , gâh kâse ümidiyle gidiyor ömrümüz ; her solukta keseden eksilmede .",,,augmentation
aug_prop_19128,1,Gapping,Beynine sıçrayan kan adeta Hakan tüm vücut ritmini durdurmuştu ; tabii düşüncelerini de .,,,augmentation
aug_prop_452,3,Subject Drop,Pantolonu ona yapışmıştı ama yürümeyi bırakmamıştı.,['ona'],True,augmentation
sim_v0_14394,5,Subject Drop,Allah'ın lütfundan rızkınızı aramanız için orada suyu yararak giden gemileri görürsünüz.,[],True,raw
seed_2567,1,Fragment,Çocuklar okuldayken.,[],True,gold
yeeq_0_4754,1,Subject Drop,"""Vaziyet vahim değil, fakat birkaç gün yerinden kımıldamaması doğru olur.",,,raw
seed_303,3,Subject Drop,Domatesleri babam bahçeye ekecekti ama ilk önce biberi ekti.,['babam'],True,gold
aug_prop_20041,5,Object Drop,Aletiyle Selma kaydetti ve Ali riza öldü .,[],True,augmentation
seed_2461,3,Genitive Drop,Kirpiklerindeki kepekleri.,[],True,gold
sim_v0_14419,5,Genitive Drop,"Heyecanlanıp, ayağını oynatınca, bir tarla faresinin sıçrayıp gittiğini gördü.",[],True,raw
aug_prop_7745,6,Ki Expression,Şimdi kiler Yusuf Muzaffer oğuz falan diyebilirler .,[],True,augmentation
aug_prop_24085,3,Genitive Drop,Esma Ahmet dudaklarını büzerek karşılık verdi .,['Esma Ahmet'],True,augmentation
sluice_36,5,Genitive Drop,`` Artış çok büyük bir endişe ve nedenini tam olarak bilmiyoruz . '',['Artış'],True,gold
aug_prop_21765,5,Object CP Drop,Nizamettin sandalyeye oturmasını işaret etmişti ama o görmüyordu .,['Nizamettin sandalyeye oturmasını işaret etmişti'],True,augmentation
aug_prop_13260,3,Genitive Drop,İlyas birden durgunlaştı ve gözleri buğulandı .,['İlyas'],True,augmentation
aug_prop_7838,3,Genitive Drop,Parmakları kaskatı kesildi ve Ayşe ceren düştü .,['Ayşe ceren'],True,augmentation
aug_prop_8949,1,Genitive Drop,iki zamanları Joffrey’nin eline dokunmak Sansa’nın içini titretirdi ama şimdi eti yanıyor gibi ydi .,,,augmentation
aug_prop_20418,5,Subject Drop,Aysun ona baktı ve âdeta yalvardı,['Aysun'],True,augmentation
seed_538,1,NP Drop,Özenti davranışların terbiyesizlerin yanında iyi kalıyor.,,,gold
ikmy_0_397,1,VP Ellipsis,"Bir de, hayvan kendi kendine zarar vermez ama insan verebilir; intihar eder.",['kendi kendine zarar'],True,raw
hkfp_0_4951,1,Subject Drop,"Canım ölmeyi çok istiyor, en azından geçici olarak, ama söylediğim gibi, sırf başım tuttu diye.",,,raw
seed_379,3,Subject Drop,Komutan askere baktı ve ateş etmesini emretti.,"[{'value': [{'start': 17, 'end': 19, 'tag': 'ANTECEDENT'}, {'start': 0, 'end': 1, 'tokens': ['Komutan'], 'tag': 'ANTECEDENT'}], 'tag': 'ANTECEDENT'}]",True,gold
aug_prop_3015,3,Subject Drop,Kardeşlere selâm söyle. Konya'ya doğru yola çıkarken kardeşlerinizin ellerini öpün ve merhaba deyin.,[],True,augmentation
aug_prop_24115,3,Argument Drop,Mustafa elini uzattı ama Hidir reddetti .,['Hidir'],True,augmentation
aug_prop_11837,3,Subject Drop,Ali çatalını bıraktı ve boğazını temizledi .,['Ali'],True,augmentation
cbkpw_0_2020,1,Subject Drop,"Büyüme çağında iken iki kız kardeşine de zorbalık yapmıştı, özellikle bana.",,,raw
sim_v0_8471,5,Subject Drop,İbn Abdülhakem İmam Şâfiî’nin kitaplarını yazmış ve oğlu Muhammed’i onun derslerine göndermiştir.,['İbn Abdülhakem'],True,raw
aug_prop_19689,1,Pronominal Strategy,"Nuran Tuğçe ufak tefekti , ama Rabia şebnem öyle değildi .",,,augmentation
aug_prop_1112,5,Subject Drop,Savunmasızsa düşmanı durduramaz ama uzun süre oyalanır.,[],True,augmentation
aug_prop_7751,5,Subject Drop,Kurduğu derneğin yayın organı olarak Haziran yedi itibaren Mîsâķ dergisini çıkardı .,[],True,augmentation
sim_v0_889,3,Gapping,"Bir süre kalmam, durulmam gerek.",['gerek.'],True,raw
sim_v0_8330,5,Subject Drop,Sanki bir yaprak hafıfliğindeymişçesine onu gerdi ve o halde tuttu.,['onu'],True,raw
aug_prop_596,5,Genitive Drop,Kaşları birleşik ve alnı kırışıktır.,[],True,augmentation
aug_prop_1249,3,Object Drop,Anadilimde yazmak istedim ama yapamayacağımdan korktum.,['Anadilimde yazmak'],True,augmentation
aug_prop_9658,6,No Ellipsis,"Arzu , karar senin , ” dedi Burcu , fakat bakışları sertti .",[],True,augmentation
aug_prop_1326,3,Subject Drop,Sasha içini çekti ve önüne baktı.,['Sasha'],True,augmentation
aug_prop_7573,1,Gapping,"Şeref can da ölmüş olabilirdi , Mahperi da .",,,augmentation
aug_prop_24038,3,Genitive Drop,Sancar arkasını döndü ve bara yaslandı .,['Sancar'],True,augmentation
aug_prop_21719,1,Object Drop,"Uçak Mustafa Kübra kaçta gelir bilmiyorum , ama sen öğrenebilirsin .",,,augmentation
cbm_0_1862,1,Genitive Drop,"Paramı çaldılar, paramı!",[],True,raw
aug_prop_24127,5,Argument Drop,Çağri sıcak bir ülkeye gitmek istiyordu ama Uğuray korkuyordu .,['sıcak bir ülkeye gitmek'],True,augmentation
aug_prop_11896,5,Argument Drop,"Yeni gelişmeler olduğunu sezinlemişti Mustafa , ama Kadir bu sabah o kadar aksi ydi ki cesaret edip soramıyordu .",['Kadir'],True,augmentation
aug_prop_8932,3,Argument Drop,""" Şükrü senin nerede olduğunu sordu , ben de söyledim .",['Şükrü'],True,augmentation
sim_v0_15834,5,Subject Drop,"Dilinden bir parça ısırmış, kan yutuyor olabilirdi.",[],True,raw
sim_v0_4400,5,Subject Drop,Kâhya içeri girdi ve başını eğdi.,['Kâhya'],True,raw
sim_v0_28451,5,Genitive Drop,Konuştukları sözler kulaklarıma değin geliyor.,[],True,raw
seed_52,3,Genitive Drop,Babam portremi çizecek ve satacağız.,[],True,gold
aug_prop_2308,3,Subject Drop,Sonra kancanın bir yere takıldığını anladılar ve cüceler gerinerek çapayı çekmeye başladılar.,['cüceler'],True,augmentation
syvh_0_28300,1,Subject Drop,"Sen biraz iyileşince, onu baş ucuna getirtmeyi düşünmedim değil, ama bu sadece romanlarda olur.",,,raw
dkm_0_11683,1,Genitive Drop,"O ayağımı bağlayan sâkî, gördü ki ben sarhoşum; elimi tuttu, sapsarı yüzümü öptü.",,,raw
sim_v0_4418,5,Subject Drop,Will ayağa kalktı ve çevresine bakındı.,['Will'],True,raw
aug_prop_19363,5,Genitive Drop,Halil ibrahim ona baktı ve başını salladı .,['Halil ibrahim'],True,augmentation
cmm_0_1362,1,Genitive Drop,Cinder af dilemek için ağzını açtı ama gözleri normal insan eline takılınca durdu.,,,raw
seed_2052,3,NP Drop,Çiğdem size aşağıdakinden getirecek.,[],True,gold
sim_v0_21878,3,Subject Drop,Mürüvvetsizlikte kaybolmuş gitmişim... erkekliğimden utanıyorum.,[],True,raw
aug_prop_22023,5,No Ellipsis,Evrim eskiden olduğu gibi görüyordu .,[],True,augmentation
aug_prop_7111,1,Object Drop,"Berk oyları , ” diye başladı öteki adam tiz bir sesle , ama hiç kimse dinlemiyordu .",,,augmentation
aug_prop_25555,5,Genitive Drop,"Esin önce zenginliği sayesinde egemenliğini artırdı ; sonra da , egemenliği sayesinde zenginliğini .",['Esin'],True,augmentation
