candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality,acquisition_method
seed_150,3,Subject Drop,Yemeği pişirdi ve hemen yedi.,[],True,gold
seed_2615,1,Fragment,İşini çok mu çok sevdiği için.,[],True,gold
aug_prop_18767,3,Argument Drop,Mustafa kocaman elini uzattı .,[],True,augmentation
aug_prop_17222,5,Subject Drop,Recep gani zorlukla yutkundu ve nefesini bıraktı .,['Recep gani'],True,augmentation
sluice_543,3,Genitive Drop,"Nelson, “Kendimi yeni adam gibi hissetmiyorum, nedenini bilmiyorum” dedi.","['“Kendimi yeni adam gibi hissetmiyorum,']",True,gold
aug_prop_18629,3,Subject Drop,"Hidayet sağ elini kaldırdı , annesinin omzuna dokundu .",['Hidayet'],True,augmentation
aug_prop_25443,3,Subject Drop,Mehmet selâm verdi ve merdivenlerden indik .,[],True,augmentation
aug_prop_6491,3,Genitive Drop,Derya biraz mahcup biçimde gözlerini sildi ve merakla ona baktı .,['Derya'],True,augmentation
aug_prop_23350,3,Object Drop,Zeynep gökçe onun omuzlarını yakaladı ve çekip durdurdu .,['onun'],True,augmentation
aug_prop_8591,5,No Ellipsis,Rezzan Mümün fatih dağı eteklerinde ki zâviyesinde bir süre irşad faaliyetinde bulundu .,[],True,augmentation
aug_prop_12807,1,Genitive Drop,Mehmet nuri gözlerini açtı ve Funda özlem baktı .,['Mehmet nuri'],True,augmentation
sluice_89,3,Subject Drop,Bundan çok daha önce çözülebilirler ama Holtz ne kadar çabuk olduğunu bilmiyor.,[],True,gold
aug_prop_4869,5,Genitive Drop,Karnı hâlâ inanılmaz derecede düzdü ve bu dahiceydi.,[],True,augmentation
aug_prop_14018,1,Genitive Drop,Arife esra elini uzattı ve Hüseyin sıktı .,['Arife esra'],True,augmentation
aug_prop_6652,3,Genitive Drop,Bu zamanlar Ahmet işine yaramış olabilir ama artık öyle değil .,[],True,augmentation
seed_466,3,Object Drop,Evleri boş kalınca tatil için kiralamışlar.,['Evleri'],True,gold
aug_prop_1286,5,Subject Drop,Aniden çanların sesi kesildi ve adımlarını kaybetti.,[],True,augmentation
aug_prop_13137,1,Gapping,"Berker , eşe dosta saldırıyor , kobralar yabancılara .",,,augmentation
sluice_2823,5,Subject Drop,Nedenini öğrenmek istiyorsan git Joey Gamache'nin son dövüşünün kaydını izle.,[],True,gold
seed_905,1,Stripping,"Oyunu kazanan takım bizdik, rakip takım değil.",,,gold
aug_prop_3661,5,Genitive Drop,Vali öğrencilerle sohbet ederek gelecek planlarını sordu.,['öğrencilerle'],True,augmentation
aug_prop_6604,3,Subject Drop,Yılan bir bir sefer dilini çıkarttı ve havanın tadına baktı .,['Yılan'],True,augmentation
sluice_846,3,Genitive Drop,Kaç tane olduğunu açıklamayacaktı.,[],True,gold
seed_1596,1,Subject Drop,Ben İlahi Komedya'nın Cehennem'ini okudum ama diğerlerini okumadım.,['Ben'],True,gold
aug_prop_6256,5,Argument Drop,Nebil Zeliha yalvarmak için ağzını açtı ama sözleri boynunda ki iple boğuldu .,[],True,augmentation
seed_443,3,Subject Drop,Kum torbasını aldı ve vurmaya başladı.,[],True,gold
seed_2544,1,Fragment,Gölgelere dikkat ederek.,[],True,gold
aug_prop_551,5,Subject Drop,Birisi sığırlarımızı çalıyor ve çobanlarımızı öldürüyor.”,['Birisi'],True,augmentation
aug_prop_5179,5,Genitive Drop,Doktor tekrar üzerime eğildi.,[],True,augmentation
aug_prop_23534,6,Subject Drop,Abdullah arif kaşlarını çattı ve kafasını salladı .,['Abdullah arif'],True,augmentation
aug_prop_24530,3,Subject Drop,"Ömer Derya cebini karıştırdı , çakmağını bulup yaktı .",['Ömer Derya'],True,augmentation
aug_prop_969,3,Subject Drop,Uyuyor olmayı diledi ama orman gerçekti.,[],True,augmentation
aug_prop_9704,3,Subject Drop,Dış kapının açıldığını hissetti ; Ertunç onur gelmişti .,[],True,augmentation
sluice_4136,3,Fragment,Ne kadar tazminat?,[],True,gold
seed_2538,1,Genitive Drop,13 yaşında aldığı ayakkabılar.,[],True,gold
aug_prop_793,5,Subject Drop,Hikaye yazmayı seviyorum ama seninkini değil.,[],True,augmentation
seed_2798,1,Fragment,Çilekli ve muzlu pasta.,[],True,gold
aug_prop_19376,5,Genitive Drop,dört Sözcü kaşlarını çattı,['dört Sözcü'],True,augmentation
aug_prop_24770,1,Genitive Drop,"Tanrı Ahmet melih dir sırrım , Mehmet dir niyazım , odur namazda kıblem , odur abdestimin nuru .",,,augmentation
aug_prop_10230,1,Genitive Drop,Bay Ahmet bilgehan ona ışıltılar saçarak bakıyordu ama kaşları da çatılmıştı .,,,augmentation
seed_1745,1,NP Drop,Kitabında bahsettikleri bizim halkımız için önemli.,[],True,gold
aug_prop_18263,5,Object Drop,"Tanrı aşkına söylesenize , saat beş ?",[],True,augmentation
aug_prop_19456,3,Subject Drop,Emine ona baktı ve sertçe yutkundu .,['Emine'],True,augmentation
aug_prop_9615,1,Object CP Drop,"Kubilay Nuri çalıştığım sıralar , bir maden işçisi bir mühendisi dövmüş , ama kimse görmemişti .",,,augmentation
aug_prop_3598,6,Subject Drop,Senden evrakları istiyorum  hatta tüm dosyaları.,[],True,augmentation
aug_prop_8237,3,Genitive Drop,"Sema benim kankamdı , can dostumdu .",[],True,augmentation
aug_prop_22286,5,Subject Drop,"dört yaşında hâfız olmuş , Kur’ân okumaya doyamamıştı .",[],True,augmentation
seed_2278,1,Gapping,"Kadın çocukları tutuyordu, adam oyuncakları.",[],True,gold
sluice_1605,3,Subject Drop,Nasıl bilmiyorum ama yaptılar. '',[],True,gold
aug_prop_18380,5,Genitive Drop,Derviş biraz soluna doğru kaydı .,['Derviş'],True,augmentation
aug_prop_15111,1,NP Drop,Murat hayvan mı alsa omnivor mu bilemedi .,,,augmentation
aug_prop_14369,4,Object Drop,"Bazıları beni Rahime merve diye çağırır , bazıları da Tayfur diye .",['beni'],True,augmentation
aug_prop_13768,3,Genitive Drop,Ses tonu rahattı fakat Ahmet huzursuzdu .,['Ahmet'],True,augmentation
aug_prop_5116,5,Genitive Drop,Araçları neredeyse ona doğru geliyordu.,[],True,augmentation
aug_prop_19827,1,Gapping,"Mehmet reşit gibi o da düşecek , hem de ölümde ve yaşamda kader birliği ettiği arkadaşlarının eliyle .",,,augmentation
aug_prop_10801,1,Genitive Drop,"beş hayaliyse herkesi güldürdü , en çok da kendisini .",,,augmentation
aug_prop_5214,5,Subject Drop,Artık korkmadığı için bağırıyordu.,[],True,augmentation
aug_prop_7827,1,Ki Expression,Zehra haklı ydı ama zihnimi meşgul eden öldürme kısmı Eyyup sabri ki değildi .,,,augmentation
aug_prop_13469,1,Object CP Drop,"Adamcağız şu oturduğumuz odada evlenme önerdi Çağdaş , ama o istemedi .",,,augmentation
aug_prop_2348,3,Genitive Drop,Önce öğretmen eşinin evine götürmeyi düşündüm  istemedi!,[],True,augmentation
seed_2081,1,Ki Expression,Tablonun arkasındakini bulmuş hırsızlar.,[],True,gold
seed_351,1,Subject Drop,Bana görüşmeye gittiğini söylemişti ama işe alındığını söylememişti.,[],True,gold
aug_prop_1279,5,Subject Drop,Mısırlıların konuşlandığı yerleri bombaladılar ve asker gönderdiler.,[],True,augmentation
seed_1601,1,NP Drop,"Zor olan dersi almak istemedi, kolayı alacak.",[],True,gold
aug_prop_13759,1,Genitive Drop,Hiçbiri Filiz ve arkadaşlarına özel bir ilgi göstermedi ama gözleri meşguldü .,,,augmentation
aug_prop_7237,3,Gapping,"Burcu siz kendi arabanızı alın , ben de kendimin kini .",['alın'],True,augmentation
aug_prop_7944,5,Argument Drop,Denyo bunu bilebilirdi ama Meral soramazdı .,['Denyo'],True,augmentation
aug_prop_18925,5,Fragment,"Ergül ne verdiyse , ne kalmışsa …",[],True,augmentation
sluice_3925,5,Subject Drop,"S: Besin zincirinin neresindesiniz, ne kadar yukarıdasınız?",[],True,gold
aug_prop_6917,3,No Ellipsis,Şah İsmail elbette seni seviyor .,[],True,augmentation
sluice_716,5,Genitive Drop,Takım arkadaşları adamı çok seviyor ve nedenini anlayabiliyorum. '',['adamı'],True,gold
aug_prop_7758,1,Object Drop,"Belki prenses Mehmet nuri Saadet ve Alperen Esma bilirler bunu , ama ben bilmiyorum .",,,augmentation
seed_885,3,Subject Drop,Ona göre bu elmalar çürük olabilir ama bana göre değil.,['bu elmalar'],True,gold
aug_prop_16444,5,Genitive Drop,"Kadir , pelerininin şiddetle çekildiğini hissetti ve pelerin yüzünden kaydı .",['Kadir'],True,augmentation
aug_prop_21204,5,Genitive Drop,Hakan oğlunu kırmadı ve olan oldu !,['Hakan'],True,augmentation
aug_prop_25237,5,Genitive Drop,Rukiye gençliğine döndü .,['Rukiye'],True,augmentation
aug_prop_15007,6,Subject Drop,"Zeki Enerji doluyum , avuçlarım sıcacık .",[],True,augmentation
seed_673,1,Ki Expression,Benim şarjım bitmek üzere ama seninki tam dolu.,,,gold
sluice_479,3,No Ellipsis,"Bir üst düzey yönetim yetkilisi, “Zamanlama inanılmaz derecede kötüydü ve birisi bunun nedenini açıklamalı” dedi.",[],True,gold
aug_prop_20112,5,Genitive Drop,Yilmaz Zühal yüzüne bakarak cevap verdi,[],True,augmentation
sluice_1418,3,Genitive Drop,"Birkaç hafta sonra yaptığı bir ziyarette, McVeigh ilk kez bir federal binayı havaya uçurmak istediğini söylediğinde, ama hangisi olduğunu söylemediğinde, Fortiers'in yaşadığı katta oturuyordu.",['McVeigh'],True,gold
seed_1182,1,Subject Drop,Çizgi roman okumaya bayılırım.,,,gold
aug_prop_5802,3,Genitive Drop,Ahmet bütün yaptıklarınızı görmektedir .,[],True,augmentation
seed_2162,1,NP Drop,Kürşat Bey'in verdikleri hala bitmedi ki yeni proje alabileyim.,['proje'],True,gold
aug_prop_16025,1,Object Drop,Böylesine bir yardımın bede li olarak imparator ona sepetler dolusu para sundu ; ama Muzaffer istemedi .,,,augmentation
aug_prop_15854,6,Genitive Drop,Yer ayağının altından kaydı ve Mehmet düştü .,['Mehmet'],True,augmentation
aug_prop_23046,6,Genitive Drop,"- Baki Muzaffer oğuz nikâhımdan çıkmak istiyor , artık burada yaşayacakmış .",[],True,augmentation
aug_prop_12014,4,Genitive Drop,Beni ziyaret etmesini bekledim ama Merve etmedi .,['Merve'],True,augmentation
seed_2745,3,Genitive Drop,En yakın arkadaşım.,[],True,gold
aug_prop_7852,1,Genitive Drop,""" Kızma , "" dedi Ozan , ama gülmeye devam etti , gözyaşları yanaklarından akıyordu .",,,augmentation
aug_prop_9974,3,Genitive Drop,"Bu durum Yusuf ziya milliyetçilerine cesaret verdi , çalışmalarını hızlandırdı .",['Yusuf ziya milliyetçilerine'],True,augmentation
aug_prop_6906,1,Gapping,"Vehbi , o zahirî ve Bülent savaşı , ona da ehemmiyetsiz gösterdi , ashabına da .",,,augmentation
sluice_571,5,No Ellipsis,"“Suyun altındayız” dedi, “Sadece ne kadar altında bilmiyoruz. ''",[],True,gold
seed_1787,1,NP Drop,Kurtarıcı olabilecek kadar cesur olanlar bizimle gelsin.,[],True,gold
aug_prop_18808,5,Subject Drop,Mehmet gözlerini kapadı ve sabır diledi .,['Mehmet'],True,augmentation
aug_prop_23399,1,Genitive Drop,Kubilay Mehmet aklıyla kimseyi etkileyemezdi belki ama grubun suya doğru gittiğini tahmin etmek için pek akıllı olması gerekmiyordu .,,,augmentation
aug_prop_321,3,No Ellipsis,İnsanlar etrafta koşuşturup bize bakıyorlardı.,[],True,augmentation
aug_prop_7784,3,Subject Drop,Baykuş Abdullah adında birini tanımıyorum .,[],True,augmentation
seed_1872,1,NP Drop,İlk ünitedekileri ezberledim.,[],True,gold
aug_prop_2168,5,Object Drop,Aday  yanlış öğretim deneyimlerini izler ve düzeltmeye çalışır.,['yanlış öğretim deneyimlerini'],True,augmentation
sluice_1065,3,Genitive Drop,Bölgeyi ziyaret etmek nedenini görmektir.,[],True,gold
seed_2121,1,Ki Expression,Tarık'ın evindekinin aynısını aldık biz de.,[],True,gold
seed_548,3,Ki Expression,Yeni viral hastalıklar eskileri aratabilir.,hastalıklar,True,gold
seed_1379,1,Object Drop,Küçükken babaannem bana anlatırdı.,[],True,gold
aug_prop_2512,5,Genitive Drop,Ertesi gün hangi karar verilecekse o gece kararımızı verdik.,[],True,augmentation
aug_prop_11170,3,Genitive Drop,Hilal başıyla onayladı ve telefona geçti .,['Hilal'],True,augmentation
aug_prop_6920,5,Subject Drop,Aşkı Alper biraz ileride elbiseleri parçalanmış ve kanlar içinde yatıyordu .,['Aşkı Alper'],True,augmentation
aug_prop_3464,5,Subject Drop,Ancak zayıf ve popüler olmayan bir liderdi.,[],True,augmentation
aug_prop_18904,1,Object Drop,Ben onu hiç özlemedim ama sanırım Haci mehmet özlerdi .,,,augmentation
aug_prop_35,1,No Ellipsis,gözleri kapanmıştı. Başı omzundaydı ve gözleri kapalıydı.,[],True,augmentation
aug_prop_4261,5,Genitive Drop,Her zaman yorgun ve sabırlı bir ifadesi vardı.,[],True,augmentation
aug_prop_24416,5,Genitive Drop,İçi kof Hale elmasına çattığımı neredenbileceğim ?,[],True,augmentation
aug_prop_8445,1,Genitive Drop,Ömer faruk elini verdi ve merdivenleri indi .,['Ömer faruk'],True,augmentation
aug_prop_7928,3,Genitive Drop,Emine sen diğerlerine planımızı anlatırsın .,[],True,augmentation
seed_800,3,Argument Drop,"Ona hediye kulaklık aldım, bir de elbise.",['Ona'],True,gold
aug_prop_5657,3,Object Drop,Uzanıp Muhammed kolunu tuttu ve hafifçe sıktı .,['kolunu'],True,augmentation
sluice_294,5,Genitive Drop,Bu gece kalın omuzlu Dampier'e karşı ne kadar güçlü olduğunu öğrenecek.,[],True,gold
aug_prop_1256,5,Subject Drop,Sanki bir sinyal aldım ve görüntüler kesildi.,[],True,augmentation
aug_prop_16116,3,Subject Drop,"Esra Çetin henüz evet dememişti , ama hayır da demiyordu ; cevabını ertelemişti yalnızca .",['Esra Çetin'],True,augmentation
seed_459,3,Subject Drop,Tren bileti aldım ama henüz binemedim.,[],True,gold
aug_prop_10333,5,Subject Drop,Serhan onu bıraktı ve etrafında döndü .,['Serhan'],True,augmentation
aug_prop_25687,1,Genitive Drop,"Serdar başını evet anlamında salladı ama aklı çoktan , başka konulara kaymıştı bile .",,,augmentation
aug_prop_14067,3,Object Drop,"Emre Çek git , gözüm görmesin !",[],True,augmentation
aug_prop_4947,5,Genitive Drop,Seni bir daha rahatsız edersek  Marianne kapıyı yüzümüze kapattırır.,[],True,augmentation
aug_prop_3107,3,Genitive Drop,On beş santimlik karla kaplı tarlayı geçerken eldivenlerini arabada unuttuğunu hatırladı.,[],True,augmentation
seed_1964,3,NP Drop,Buradaki fiyatlar iyi ama turistik bölgelerdeki hep çok fazla oluyor.,['fiyatlar'],True,gold
aug_prop_18543,5,Object Drop,Çocuklar insan öldürmezdi ve Nevroz öldürmüştü .,['insan'],True,augmentation
seed_2057,1,NP Drop,"Peronda bekleyenlere soralım, bizimki nereden kalkıyormuş?",[],True,gold
aug_prop_22817,5,Genitive Drop,"Filiz omuzlarını kaldırdı , dudakları oynadı .",['Filiz'],True,augmentation
aug_prop_10479,1,Genitive Drop,"Victoria başını sekiz yana salladı , kurumuş dudaklarım diliyle ıslattı , fakat ağzını açıp tek kelime söylemedi .",,,augmentation
aug_prop_6677,3,Genitive Drop,"Mustafa Bey söylediklerimi küçümsemedi , ciddiyetle cevaplamaya yöneldi .",[],True,augmentation
sluice_1259,3,Genitive Drop,"Salomon ve Fidelity yetkilileri, Fidelity'nin bu sayının önemli bir bölümünü sattığını, ancak tam olarak ne kadar olduğunu belirtmeyi reddettiklerini söyledi.","['sattığını,']",True,gold
aug_prop_13086,1,Genitive Drop,İlk başta Tuba bunların minik ejderhalar olduğunu düşünmüştü ama yaklaştıkça nefesi kesildi .,,,augmentation
aug_prop_9568,3,Subject Drop,Hoca Hüseyin Efendi’ye ne diyelim ?,[],True,augmentation
seed_2159,1,Ki Expression,Kampüstekine biz de katılmıştık.,[],True,gold
aug_prop_9188,5,Argument Drop,Filozof Engin atfedilir .,[],True,augmentation
sluice_1579,4,No Ellipsis,"Bu yıl beş kesinti kaçıran ve Ocak ayından bu yana bir turnuvayı 26. sıranın üzerinde bitirmeyen Pavin, “İşler daha yeni ters gitmeye başladı ve nedenini gerçekten bilmiyorum” dedi.",[],True,gold
sluice_1248,3,Genitive Drop,"`` Biraz ilgi var ; Ne kadar olduğunu bilmiyorum,"" dedi Phillies'in bir temizlikçi arayan genel müdürü Lee Thomas.",['ilgi'],True,gold
aug_prop_10080,3,VP Ellipsis,"Dilim de ona ulaşmaya gitti , canım da ; fakat Kiymet anlatacak dil nerde bende ?",['ona ulaşmaya gitti'],True,augmentation
aug_prop_6294,1,Gapping,"Benzer şekilde , Ugly Betty dizisinin yedi sezonunda , istenmeyen Betty nihayet erkeğini buluyor ama sadece fantezilerinde .",,,augmentation
aug_prop_21419,1,Gapping,"Cem Yahudilerinin oturduğu bu yere Süreyya burcu Sokak da derlerdi , Funda Sokağı da .",,,augmentation
aug_prop_23862,5,Genitive Drop,Peder Mehmet burhan durup başını salladı .,['Peder Mehmet burhan'],True,augmentation
seed_2776,3,Genitive Drop,Ojesi kurursa.,[],True,gold
seed_1875,1,Ki Expression,Bu kitaptakiler baya güzelmiş.,[],True,gold
aug_prop_16402,1,Ki Expression,"Hicran , bir saniye önce kahkaha atıyorlardı , şimdi önce ki kadar gerginler .",,,augmentation
aug_prop_7766,3,Genitive Drop,Çavlan yanlış duyduğunu sandı .,['Çavlan'],True,augmentation
aug_prop_5395,5,Genitive Drop,Burak çok zayıflamıştı ve saçları ağarmıştı .,['Burak'],True,augmentation
aug_prop_8617,3,Subject Drop,Kalabalık bir çocuk topluluğu Mehmet ile çevremizi sardı ama yakın olmalarına rağmen hiçbiri elini uzatıp bize dokunmadı .,['çocuk'],True,augmentation
aug_prop_1041,1,Subject Drop,Burada ganimetlerini sergiledi ve zafer kazandı.,[],True,augmentation
seed_590,1,Subject Drop,Uğultulu gecelerin ardından sakinlerinde uyuyabildim.,[],True,gold
seed_870,1,Stripping,"Babam interneti kesecek, elektriği değil.",,,gold
aug_prop_4798,3,Subject Drop,Ön bahçemizi gösteriyordu.,[],True,augmentation
aug_prop_12372,1,Gapping,"Mustafa çok sevdiği çizgili koltuğunda oturuyordu , bense onun yanında yerde .",,,augmentation
aug_prop_15293,1,Object Drop,"Uçak Bayram Nail kaçta gelir bilmiyorum , ama sen öğrenebilirsin .",,,augmentation
aug_prop_17445,1,Genitive Drop,Yusuf kenan bunun sebebinin göz yaşlan olabileceğine inanmayı reddediyordu fakat çenesi bile titremeye başlamıştı .,,,augmentation
aug_prop_2230,6,Genitive Drop,Deniz Hanım sene başında eğitim ihtiyacımızı belirler ve program yapar.,[],True,augmentation
aug_prop_3920,5,Argument Drop,Ben balı uzatırım  o ekmeğin üzerine sürer.,['o'],True,augmentation
aug_prop_10896,1,Genitive Drop,Bilge doktor çağırmak istedi ama gece yarıma doğru ateşim düştü .,,,augmentation
sluice_2362,5,Subject Drop,Bunun nedenini açıklamak için dünyanın en büyük müzik yayıncısı Warner/Chappell Music'in başkanı ve CEO'su Les Bider'ı aradık.,[],True,gold
aug_prop_12077,3,Genitive Drop,"İdris bugra bizimle gelmedi , başı ağrıyormuş .",['İdris bugra'],True,augmentation
aug_prop_17294,3,No Ellipsis,"Didem onu destekledi , Kemal bekleyebilirdi .",[],True,augmentation
seed_2676,1,Fragment,Egemenlik haklarına bağlı.,[],True,gold
aug_prop_4898,5,Genitive Drop,gözleri de elaydı. Yüzü onunki gibi oval ve gözleri elaydı.,[],True,augmentation
aug_prop_3172,5,Genitive Drop,tabuttan düşen cesede yaklaşıp kolu­nu uzattı. Yakışıklı adam tabuttan düşen cesede kibarca yaklaşıp kolunu uzattı.,['Yakışıklı adam'],True,augmentation
