candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality
sluice_1094,003,Genitive Drop,Bunun nedenini ancak karısı Bernadette'in yardımıyla ve geçtiğimiz yıl içinde aldığı bazı danışmanlıklarla anlayabildi.,[],True
aug_prop_11816,0001,Gapping,"Müşerref senin karın da değildi , nişanlın da .",,
sim_v0_3810,005,Argument Drop,Sert bir karşılık vermiştim ama sesim yumuşaktı.,[],True
seed_1289,0001,Subject Drop,Valizimi bıraktım ve uçağa bindim.,,
aug_prop_19861,0001,Object Drop,"Şafağın sökmesi dünyayı şenlendirdi , ama Ayşe ceren Yeliz üzdü ; çünkü eşeği yok tu .",,
aug_prop_22490,003,Object Drop,Sare başıyla onayladı .,[],True
aug_prop_10678,003,NP Drop,Mike yedi santim demişti ama altı vardı rahat .,['santim'],True
aug_prop_19468,006,Genitive Drop,Bu birçok şeyi açıklıyordu ; Konuralp azmi de geriye kalan kısmını .,[],True
aug_prop_5682,005,Subject Drop,Velat uçak değiştirdiği andan beri sinsi bir baş ağrısı çekmekte ydi .,['Velat'],True
sim_v0_3041,0001,Genitive Drop,Elyas kuru kuru sırıttı ve başını salladı.,,
sim_v0_6981,003,Subject Drop,Bunun ne olduğunu bilmiyorum ama öğrenmem gerekiyor.,[],True
sim_v0_1924,0001,Genitive Drop,Sapsarı saçları kan içinde.,,
sim_v0_4388,003,Subject Drop,Drake başını salladı ve yenilgiyi kabullendi.,['Drake'],True
aug_prop_1952,006,No Ellipsis,Çavuşun kulaklarının altından iki kurşun geçmiş  Çavuş kayıtsızca yürüyordu.,[],True
aug_prop_19831,005,Genitive Drop,"Babası ölmüştü , Ferhat de .",[],True
aug_prop_8794,0001,Gapping,"Siz hür Alişan fikriyle dolusunuz , ben de .",,
aug_prop_18028,0001,Object Drop,"Elif , bu malikâneyi annesinden almıştı , ama annesi de Ayşe almıştı .",,
aug_prop_10059,003,Genitive Drop,Mustafa birden durgunlaştı ve gözleri buğulandı .,['Mustafa'],True
sim_v0_15936,005,Argument Drop,"Herkes merakla çevresini almış, annem kulak kabartmış.",[],True
aug_prop_21098,0001,Genitive Drop,Adı Mehmet hazbin Sibel Ryan'dı ama arkadaşları tarafından Özgür diye çağırılırdı .,,
sluice_2465,003,Genitive Drop,"Ama nasıl olduğunu söylemedi ve eğer kurallar çok katı olursa, borç verenlerin gelişmekte olan ülkelerden uzak duracağını kabul etti.",[],True
sim_v0_25186,005,Subject Drop,Yayınevinin en iyi satan yazarıyım.,[],True
aug_prop_7505,003,Stripping,"Aile roketleri Ay seyahatleri için tasarlanmıştır , Şebnem için değil .",['tasarlanmıştır'],True
sim_v0_23055,004,Genitive Drop,Kız kardeşleri koşarak onu kucakladılar.,['onu'],True
aug_prop_25615,005,Object Drop,Sonra Mazlum elini buldu ve hafifçe sıktı .,['elini'],True
sim_v0_24872,005,Genitive Drop,En çok üzül­dükleri olay buydu.,[],True
aug_prop_24935,0001,Genitive Drop,"Harun de aynı şeyi yaptı , ancak aklı hâlâ konuşmada ydı .",,
aug_prop_21945,003,Argument Drop,"İsmail saatlerce oturuyor , Fatma konuşuyordu .",['saatlerce'],True
aug_prop_8508,003,Genitive Drop,Tayfur elini kayanın düzgün yüzeyinde gezdirdi ve gözlerini açmaksızın konuştu .,['Tayfur'],True
sim_v0_15790,005,Genitive Drop,"Kimi yarısı dolu diyordu, kimi yarısı boş.",[],True
ngmc_0_9754,0001,Genitive Drop,Usta bir at binicisi değildi ama bu uzak yere gelmesi için at işine yaramıştı.,,
aug_prop_22866,003,Genitive Drop,Emel medeni durumunun sırrını biliyordu .,[],True
togrrm_0_11747,001,Genitive Drop,"Ben de, Illyrio da defalarca anlattık ama ağabeyiniz anlamıyor.",[],True
tmjd_0_4035,001,Genitive Drop,"Sam Chang reddetti, ama babası aldı ve ikisi de sigaralarını yaktılar.",['Sam Chang'],True
aug_prop_6903,0001,Gapping,"Ki bu , açıkçası Nurmuhammet diyalogları için de geçerli dir ; keza Aristoteles dersleri için de .",,
seed_1904,001,NP Drop,Vegan menüdekiler daha güzel ve sağlıklı duruyor.,[],True
aug_prop_16620,003,Subject Drop,Mahmut Tarkan döndüğünden beri görmemişti .,[],True
seed_463,003,Genitive Drop,Sorunlarını her zaman paylaşırdı.,[],True
aug_prop_18629,003,Genitive Drop,"Hidayet sağ elini kaldırdı , annesinin omzuna dokundu .",['Hidayet'],True
sim_v0_3901,0001,Object Drop,Yıldırım bir lokanta işletiyormuş; Erol gitmiş.,,
aug_prop_7323,005,Subject Drop,Hatike al’Thor’u izleyemeyecek kadar meşguldüm .,[],True
uimmb_0_1566,005,VP Ellipsis,"Bahçe muhafızlarla korunuyor, saray da.","['muhafızlarla korunuyor,']",True
sim_v0_16946,005,Subject Drop,"Bir zaman oturduğu yerde kalakaldı, her ne hal ise…",[],True
sluice_1143,005,Subject Drop,"Ekim sonu itibariyle, NASD, politika hakkında iki resmi başvuru ve birkaç gayri resmi soruşturma aldı, ancak kimden geldiğini belirlemedi.","['NASD,']",True
sim_v0_17859,003,Subject Drop,Köle kadının peşinden odadan dışarı çıktı.,[],True
sluice_3156,003,Subject Drop,'Neden olmasın? '',[],True
sim_v0_20488,003,Genitive Drop,Ses tonum irkilmesine sebep oldu.,[],True
aug_prop_15188,005,Genitive Drop,Asuman Erdal çamurlanan elbisesiyle atına bindi ve dörtnala oradan uzaklaştı .,['Asuman Erdal'],True
seed_2140,001,Ki Expression,Kamil çantasındakileri kimseye göstermeden odasına götürdü.,[],True
sim_v0_3458,0001,Subject Drop,"Gelirler, istediklerini fetheder ve sonra giderler.",,
sim_v0_17464,005,Genitive Drop,“Tıpkı söylediğiniz gibi lordum.”,[],True
aug_prop_944,005,Genitive Drop,Hayatınızı yaşarlar ve düşüncelerinizi düşünürler.,[],True
sim_v0_7610,003,No Ellipsis,Atreju onun sırtına atladı ve Fuchur havalandı.,[],True
aug_prop_10361,0001,Gapping,"Üstelik Resul yeşil sahada yeniliyor , bizler toprak sahada !",,
aug_prop_24424,003,Subject Drop,Asuman ona baktı ve başını salladı .,['Asuman'],True
sim_v0_14522,005,Subject Drop,Arada bir iyilik olsun diye altıncı sınıfların klasikler dersine girmemi söylüyordu.,[],True
sim_v0_3135,0001,Subject Drop,En yakın pencereye gitti ve dışan baktı.,,
aug_prop_16725,003,Subject Drop,Turan ona güldü ve parmağını döndürdü .,['Turan'],True
seed_958,0001,Genitive Drop,Mert tişörtünü çıkardı ve denize girdi.,,
khem_0_3668,0001,Subject Drop,Genellikle bu beni rahatsız etmez ancak bu sabah içim titriyor sanki.,,
sim_v0_25056,005,Genitive Drop,Omuzlarında fazladan takılan korumalar vardır.,[],True
seed_1841,001,Ki Expression,Şehirdeki hayatı kırsaldakine tercih ederim.,[],True
sim_v0_506,0001,Genitive Drop,Kafası yavaş çalışıyor ama elleri hızlı.,,
sim_v0_16006,003,Subject Drop,"Madem ki gemici değilsin, gemi kullanmaya kalkışma.",[],True
seed_2327,001,Gapping,"Ferhat matematikten kaldı, Şeyda'ysa tarihten.",[],True
aug_prop_7099,003,Object Drop,Nurdan başıyla onayladı .,[],True
aug_prop_450,003,Subject Drop,Telefonu aldı ve numarayı çevirdi.,[],True
sim_v0_704,003,Genitive Drop,Kızı yatağa oturttu ve önünde durdu.,['Kızı'],True
aug_prop_18017,001,Subject Drop,Müjdat vasiyetnameyi yazmış ve ona bırakmış .,['Müjdat'],True
aug_prop_17507,0001,Genitive Drop,Şeyma bu kadar alaycı olmak istememişti ancak sözcükler ağzından öyle çıkıverdi .,,
seed_2193,001,Gapping,Bizim oğlumuz her gün matematik de çözer fen de.,[],True
aug_prop_9090,001,Genitive Drop,"Yasin eğilip tohumlara bakıyor ilkin , sonra da cırcır lı çantasına .",['Yasin'],True
aug_prop_16263,006,Subject Drop,Bayan Aziz gelince ona anlatacağını söyledi .,[],True
aug_prop_14487,005,Subject Drop,üç yıllık at binicisi gibi ydi .,[],True
aug_prop_4217,005,Fragment,uzun bir boru sesi. Yönü olmayan yüksek sesli  uzun bir korna.,[],True
aug_prop_8272,003,Genitive Drop,Cem atakan dudaklarını büzdü ve onlara baktı .,['Cem atakan'],True
aug_prop_2567,003,Subject Drop,1548'deki ikinci İran seferinde Karaman valisi olarak görev yaptı.,[],True
seed_1914,003,NP Drop,Koltuktakileri çıkardım ama henüz yıkamadım.,[],True
aug_prop_11477,003,Subject Drop,Abdulaziz bunu hissetti ve kadına baktı .,['Abdulaziz'],True
aug_prop_23828,003,Object Drop,Fatma selâm verdi ve merdivenlerden indik .,[],True
aug_prop_1404,003,Genitive Drop,Gözleri büyüktü ama kulakları duymuyordu.,[],True
ebs_0_8605,001,Genitive Drop,"“Her zaman Elantris’in şehirlerin en kutsanmışı olduğunu söylerlerdi, ama babam burada asla mutlu değildi.",[],True
sim_v0_14363,003,Subject Drop,"Karanlıkta yaşamanın verdiği sıkıntıya rağmen, mahalleye döneceği anın kaygısını yaşıyordu.",[],True
aug_prop_9895,003,Genitive Drop,Serkan gözlerinin sunak üzerine odaklandığını hissetti .,['Serkan'],True
aug_prop_24016,005,Object Drop,"Orhan , dediğim gibi yaptı .",[],True
sim_v0_15697,005,Gapping,Nemea hem spor karşılaşmalarıyla hem de odaklarıyla ünlüdür.,['ünlüdür.'],True
dcviyns_0_1645,001,Object Drop,"Kanlı pantolonu kimi hatırlıyor kimi hatırlamıyordu ama ortak noktaları, bunun önemli bir delil olmadığı düşüncesini yaratmalarıydı.",['Kanlı pantolonu'],True
sim_v0_2646,005,Genitive Drop,Konuyu kapatacağını sanmıştım ama umduğum olmadı.,[],True
aug_prop_7078,0001,Genitive Drop,"Buşra , katledilmiş deve ve de orka baktı ama ağzı hâlâ kapanmamıştı ; yaşlı adam hiç ıskalamamıştı .",,
aug_prop_13781,005,Genitive Drop,"""Sen dört Numara'yı hallet , ben de helikopterde şansımı deneyeyim .",['ben'],True
seed_800,0001,Gapping,"Ona hediye kulaklık aldım, bir de elbise.",,
ommb_0_2309,001,Genitive Drop,"İyileri de vardı, kötüleri de.",[],True
btrps_0_3644,006,Stripping,"Öy­le de olur, böy­le de.","['olur,']",True
aug_prop_2936,004,Genitive Drop,Yoldan sapanlarla savaşarak  Ehl-i sünnet itikadını kuvvetlendirip  her yere yaydı.,['Ehl-i sünnet'],True
aug_prop_3827,0001,NP Drop,Her birine yirmi elma düşüyordu ama bizde sadece on tane kaldı.,,
aug_prop_19775,005,Argument Drop,İlker Güllü selcen gücenmişti ama fazla değil .,[],True
aug_prop_13399,0001,Genitive Drop,"Kimse sözünü anlamıyor , bir harfinin bile anlamını kavramıyor , sanki Mehmet bu .",,
sim_v0_15918,005,Object Drop,"Adam tatmin olmuş görünüyordu, Anna da olmuştu.",['tatmin'],True
aug_prop_25725,0001,Genitive Drop,"Adem kese kaygısıyla , gâh kâse ümidiyle gidiyor ömrümüz ; her solukta keseden eksilmede .",,
aug_prop_19128,0001,Gapping,Beynine sıçrayan kan adeta Hakan tüm vücut ritmini durdurmuştu ; tabii düşüncelerini de .,,
aug_prop_452,003,Subject Drop,Pantolonu ona yapışmıştı ama yürümeyi bırakmamıştı.,['ona'],True
sim_v0_14394,005,Subject Drop,Allah'ın lütfundan rızkınızı aramanız için orada suyu yararak giden gemileri görürsünüz.,[],True
seed_2567,001,Fragment,Çocuklar okuldayken.,[],True
yeeq_0_4754,0001,Subject Drop,"""Vaziyet vahim değil, fakat birkaç gün yerinden kımıldamaması doğru olur.",,
seed_303,003,Subject Drop,Domatesleri babam bahçeye ekecekti ama ilk önce biberi ekti.,['babam'],True
aug_prop_20041,005,Object Drop,Aletiyle Selma kaydetti ve Ali riza öldü .,[],True
seed_2461,003,Genitive Drop,Kirpiklerindeki kepekleri.,[],True
sim_v0_14419,005,Genitive Drop,"Heyecanlanıp, ayağını oynatınca, bir tarla faresinin sıçrayıp gittiğini gördü.",[],True
aug_prop_7745,006,Ki Expression,Şimdi kiler Yusuf Muzaffer oğuz falan diyebilirler .,[],True
aug_prop_24085,003,Genitive Drop,Esma Ahmet dudaklarını büzerek karşılık verdi .,['Esma Ahmet'],True
sluice_36,005,Genitive Drop,`` Artış çok büyük bir endişe ve nedenini tam olarak bilmiyoruz . '',['Artış'],True
aug_prop_21765,005,Object CP Drop,Nizamettin sandalyeye oturmasını işaret etmişti ama o görmüyordu .,['Nizamettin sandalyeye oturmasını işaret etmişti'],True
aug_prop_13260,003,Genitive Drop,İlyas birden durgunlaştı ve gözleri buğulandı .,['İlyas'],True
aug_prop_7838,003,Genitive Drop,Parmakları kaskatı kesildi ve Ayşe ceren düştü .,['Ayşe ceren'],True
aug_prop_8949,0001,Genitive Drop,iki zamanları Joffrey’nin eline dokunmak Sansa’nın içini titretirdi ama şimdi eti yanıyor gibi ydi .,,
aug_prop_20418,005,Subject Drop,Aysun ona baktı ve âdeta yalvardı,['Aysun'],True
seed_538,0001,NP Drop,Özenti davranışların terbiyesizlerin yanında iyi kalıyor.,,
ikmy_0_397,001,VP Ellipsis,"Bir de, hayvan kendi kendine zarar vermez ama insan verebilir; intihar eder.",['kendi kendine zarar'],True
hkfp_0_4951,0001,Subject Drop,"Canım ölmeyi çok istiyor, en azından geçici olarak, ama söylediğim gibi, sırf başım tuttu diye.",,
seed_379,003,Subject Drop,Komutan askere baktı ve ateş etmesini emretti.,"[{'value': [{'start': 17, 'end': 19, 'tag': 'ANTECEDENT'}, {'start': 0, 'end': 1, 'tokens': ['Komutan'], 'tag': 'ANTECEDENT'}], 'tag': 'ANTECEDENT'}]",True
aug_prop_3015,003,Subject Drop,Kardeşlere selâm söyle. Konya'ya doğru yola çıkarken kardeşlerinizin ellerini öpün ve merhaba deyin.,[],True
aug_prop_24115,003,Argument Drop,Mustafa elini uzattı ama Hidir reddetti .,['Hidir'],True
aug_prop_11837,003,Subject Drop,Ali çatalını bıraktı ve boğazını temizledi .,['Ali'],True
cbkpw_0_2020,0001,Subject Drop,"Büyüme çağında iken iki kız kardeşine de zorbalık yapmıştı, özellikle bana.",,
sim_v0_8471,005,Subject Drop,İbn Abdülhakem İmam Şâfiî’nin kitaplarını yazmış ve oğlu Muhammed’i onun derslerine göndermiştir.,['İbn Abdülhakem'],True
aug_prop_19689,0001,Pronominal Strategy,"Nuran Tuğçe ufak tefekti , ama Rabia şebnem öyle değildi .",,
aug_prop_1112,005,Subject Drop,Savunmasızsa düşmanı durduramaz ama uzun süre oyalanır.,[],True
aug_prop_7751,005,Subject Drop,Kurduğu derneğin yayın organı olarak Haziran yedi itibaren Mîsâķ dergisini çıkardı .,[],True
sim_v0_889,003,Gapping,"Bir süre kalmam, durulmam gerek.",['gerek.'],True
sim_v0_8330,005,Subject Drop,Sanki bir yaprak hafıfliğindeymişçesine onu gerdi ve o halde tuttu.,['onu'],True
aug_prop_596,005,Genitive Drop,Kaşları birleşik ve alnı kırışıktır.,[],True
aug_prop_1249,003,Object Drop,Anadilimde yazmak istedim ama yapamayacağımdan korktum.,['Anadilimde yazmak'],True
aug_prop_9658,006,No Ellipsis,"Arzu , karar senin , ” dedi Burcu , fakat bakışları sertti .",[],True
aug_prop_1326,003,Subject Drop,Sasha içini çekti ve önüne baktı.,['Sasha'],True
aug_prop_7573,0001,Gapping,"Şeref can da ölmüş olabilirdi , Mahperi da .",,
aug_prop_24038,003,Genitive Drop,Sancar arkasını döndü ve bara yaslandı .,['Sancar'],True
aug_prop_21719,0001,Object Drop,"Uçak Mustafa Kübra kaçta gelir bilmiyorum , ama sen öğrenebilirsin .",,
cbm_0_1862,001,Genitive Drop,"Paramı çaldılar, paramı!",[],True
aug_prop_24127,005,Argument Drop,Çağri sıcak bir ülkeye gitmek istiyordu ama Uğuray korkuyordu .,['sıcak bir ülkeye gitmek'],True
aug_prop_11896,005,Argument Drop,"Yeni gelişmeler olduğunu sezinlemişti Mustafa , ama Kadir bu sabah o kadar aksi ydi ki cesaret edip soramıyordu .",['Kadir'],True
aug_prop_8932,003,Argument Drop,""" Şükrü senin nerede olduğunu sordu , ben de söyledim .",['Şükrü'],True
sim_v0_15834,005,Subject Drop,"Dilinden bir parça ısırmış, kan yutuyor olabilirdi.",[],True
sim_v0_4400,005,Subject Drop,Kâhya içeri girdi ve başını eğdi.,['Kâhya'],True
sim_v0_28451,005,Genitive Drop,Konuştukları sözler kulaklarıma değin geliyor.,[],True
seed_52,003,Genitive Drop,Babam portremi çizecek ve satacağız.,[],True
aug_prop_2308,003,Subject Drop,Sonra kancanın bir yere takıldığını anladılar ve cüceler gerinerek çapayı çekmeye başladılar.,['cüceler'],True
syvh_0_28300,0001,Subject Drop,"Sen biraz iyileşince, onu baş ucuna getirtmeyi düşünmedim değil, ama bu sadece romanlarda olur.",,
dkm_0_11683,0001,Genitive Drop,"O ayağımı bağlayan sâkî, gördü ki ben sarhoşum; elimi tuttu, sapsarı yüzümü öptü.",,
sim_v0_4418,005,Subject Drop,Will ayağa kalktı ve çevresine bakındı.,['Will'],True
aug_prop_19363,005,Genitive Drop,Halil ibrahim ona baktı ve başını salladı .,['Halil ibrahim'],True
cmm_0_1362,0001,Genitive Drop,Cinder af dilemek için ağzını açtı ama gözleri normal insan eline takılınca durdu.,,
seed_2052,003,NP Drop,Çiğdem size aşağıdakinden getirecek.,[],True
sim_v0_21878,003,Subject Drop,Mürüvvetsizlikte kaybolmuş gitmişim... erkekliğimden utanıyorum.,[],True
aug_prop_22023,005,No Ellipsis,Evrim eskiden olduğu gibi görüyordu .,[],True
aug_prop_7111,0001,Object Drop,"Berk oyları , ” diye başladı öteki adam tiz bir sesle , ama hiç kimse dinlemiyordu .",,
aug_prop_25555,005,Genitive Drop,"Esin önce zenginliği sayesinde egemenliğini artırdı ; sonra da , egemenliği sayesinde zenginliğini .",['Esin'],True
aug_prop_2076,003,Subject Drop,Omzunun üzerinden o kadar sık ​​arkasına bakıyordu ki insanlara çarpmaya devam etti.,[],True
sim_v0_13963,005,Argument Drop,"Yaralı, aşağılanmış biri olarak intikam almaktan başka bir şey düşünmüyordu.",[],True
aug_prop_16868,003,Genitive Drop,Kulakları için stüdyosunun yanında ki çöplükte bulduğu yedi sürahi sapını kullandı .,[],True
odhm_0_3773,0001,Subject Drop,"Hiç hareket etmeden öylece durdum, elim ayağını taş kesilmiş vaziyette.",,
aug_prop_24456,006,Genitive Drop,"Abidin bir şeyler söyledi ama Seda anlamamıştı , başını salladı .",['Seda'],True
sim_v0_4075,0001,Genitive Drop,Sözcüklerim dikkat çekti ve onay aldı.,,
aug_prop_9449,0001,Object Drop,"Erdal kapıyı göremezdi , ama Astral Şahinde bir yaratığı olan Harun kesinlikle görebilirdi .",,
aug_prop_1876,005,Genitive Drop,Salmissra  kıvrımlı vücudu aynaya dönük olarak tahtına oturdu.,['Salmissra'],True
pmot_0_1960,0001,Subject Drop,"Gözlerim kadar, gözlerimce baktım ona, göğüslerinin arasından.",,
sim_v0_2141,0001,Subject Drop,Yevgeniy bunu gördü ama geri dönemezdi.,,
aug_prop_4703,004,Subject Drop,ismini hatırlayabiliyordu Jake onun adını hatırlayabiliyordu.,['Jake'],True
seed_1285,0001,Subject Drop,Büyük bir şelaleyi görmeye gittik.,,
sluice_3476,003,Subject Drop,Bir Demokrat'a oy verebilirler ama hangi Demokrat?,[],True
aug_prop_2766,003,Subject Drop,Becerikli ellerinde  ceket astarına dönüşecek bir kumaş parçası tutuyordu.,[],True
aug_prop_13503,005,Genitive Drop,Kamil yerinden kalktı .,['Kamil'],True
aug_prop_6076,0001,Genitive Drop,Bir zamanları Mehmet eline dokunmak Sansa’nın içini titretirdi ama şimdi eti yanıyor gibi ydi .,,
aug_prop_23693,005,VP Ellipsis,"Hüseyin onu tanımıyordu , ötekiler de .",['onu tanımıyordu'],True
seed_2099,003,NP Drop,Bu haftanın konularına geçmeden geçen haftakileri özet geçelim.,['konularına'],True
spum_0_2022,001,Object Drop,"Adı Aleder Birtek, ötekinin adını bilmiyorum, fakat gözüm bir yerden ısırıyor.",['ötekinin'],True
aug_prop_8927,003,Subject Drop,Büyük Yilmaz Limanı ’nda demir attık .,[],True
seed_1701,001,NP Drop,Şişenin dibinde kalanları da temizledi adam.,[],True
sluice_1363,003,Genitive Drop,"Smith, “Nasıl olduğunu görmek bizim için zor,” dedi.",[],True
seed_78,003,Argument Drop,Telefonumu evde unutmuştum ama dönüp aldım.,['evde'],True
